X,Y,record_id,street_num,street_dir,street_name,date_status,address_id,parcel_id,lon,lat,ObjectId
-82.958626,42.406678,VPO2022-01063,15031,,HARPER,2022/10/11 04:00:00+00,537908,21004421-32,-82.958626,42.406678,2441
-83.029079,42.377137,VPO2022-01065,1625,E,GRAND BLVD,2022/09/16 04:00:00+00,535629,15000591.,-83.029079,42.377137,2442
-83.1368,42.354856,VPO2022-01066,8341,,CARBONDALE,2022/09/27 04:00:00+00,189394,16016614.,-83.1368,42.354856,2443
-83.230292,42.366442,VPO2022-01068,9609,,GRANDVILLE,2022/09/16 04:00:00+00,177026,22088848.,-83.230292,42.366442,2444
-83.141601,42.356082,VPO2022-01070,7127,,LINSDALE,2022/09/27 04:00:00+00,544594,16003381.,-83.141601,42.356082,2445
-83.075666,42.361201,VPO2022-01072,5842,,FOURTH,2022/09/19 04:00:00+00,335463,04003887.,-83.075666,42.361201,2446
-83.02196,42.377532,VPO2022-01073,1321,E,GRAND BLVD,2022/09/19 04:00:00+00,17635,15007914.,-83.02196,42.377532,2447
-83.013414,42.35318,VPO2022-01074,6460,,KERCHEVAL,2022/09/19 04:00:00+00,349661,15000171.,-83.013414,42.35318,2448
-82.997785,42.425488,VPO2022-01075,17370,,STRASBURG,2022/09/29 04:00:00+00,227605,21034174.,-82.997785,42.425488,2449
-83.062878,42.44327,VPO2022-01076,20073,,DEAN,2022/10/11 04:00:00+00,298275,13020205.,-83.062878,42.44327,2450
-83.195828,42.400842,VPO2022-01077,15100,,WHITCOMB,2022/10/11 04:00:00+00,143251,22047486.,-83.195828,42.400842,2451
-83.227232,42.416618,VPO2022-01078,17185,,STAHELIN,2022/10/12 04:00:00+00,100494,22083550.,-83.227232,42.416618,2452
-83.119361,42.349388,VPO2022-01080,6125,,BEECHWOOD,2022/10/11 04:00:00+00,215913,16011559-62,-83.119361,42.349388,2453
-82.98946,42.447071,VPO2022-01083,20291,,ALCOY,2022/10/25 04:00:00+00,182163,21015722.,-82.98946,42.447071,2454
-83.2341,42.385631,VPO2022-01084,13614,,AUBURN,2022/09/20 04:00:00+00,537475,22092441-3,-83.2341,42.385631,2455
-83.229548,42.418145,VPO2022-01085,17297,,WARWICK,2022/10/12 04:00:00+00,118697,22086307.,-83.229548,42.418145,2456
-83.136851,42.362625,VPO2022-01086,5544,,GREENWAY,2022/09/27 04:00:00+00,197637,16004231.,-83.136851,42.362625,2457
-83.070513,42.427887,VPO2022-01087,18451,,CONANT,2023/05/17 04:00:00+00,352532,09008670.,-83.070513,42.427887,2458
-83.070371,42.427963,VPO2022-01088,18461,,CONANT,2022/09/21 04:00:00+00,538581,09008668-9,-83.070371,42.427963,2459
-82.953033,42.422489,VPO2022-01090,11447,,WAYBURN,2022/10/15 04:00:00+00,314109,21063718.001,-82.953033,42.422489,2460
-82.955408,42.408566,VPO2022-01091,9124,,BEACONSFIELD,2022/10/15 04:00:00+00,298538,21065757.,-82.955408,42.408566,2461
-83.274846,42.381943,VPO2022-01092,12867,,DALE,2022/10/15 04:00:00+00,113544,22122419.,-83.274846,42.381943,2462
-83.141989,42.3736,VPO2022-01093,7114,,BURLINGAME,2022/09/27 04:00:00+00,74040,16005459.,-83.141989,42.3736,2463
-83.12179,42.359589,VPO2022-01094,4878,,IVANHOE,2022/09/27 04:00:00+00,202015,14002348.,-83.12179,42.359589,2464
-83.139911,42.377261,VPO2022-01095,12070,,STOEPEL,2022/09/27 04:00:00+00,75474,16018766.,-83.139911,42.377261,2465
-83.160698,42.395829,VPO2022-01096,14537,,WASHBURN,2022/09/27 04:00:00+00,85879,16039831.,-83.160698,42.395829,2466
-83.153348,42.390544,VPO2022-01097,14033,,NORTHLAWN,2022/09/27 04:00:00+00,184843,16032421.,-83.153348,42.390544,2467
-83.13008,42.360249,VPO2022-01098,5198,,CLARENDON,2022/09/27 04:00:00+00,204366,16003659.,-83.13008,42.360249,2468
-83.154272,42.367295,VPO2022-01099,9565,,OHIO,2022/09/27 04:00:00+00,205858,18015159.,-83.154272,42.367295,2469
-83.157156,42.372189,VPO2022-01100,8851,,AURORA,2022/09/27 04:00:00+00,212911,18006456.,-83.157156,42.372189,2470
-82.996329,42.369283,VPO2022-01101,3469,,ROHNS,2022/09/27 04:00:00+00,342147,19009513.,-82.996329,42.369283,2471
-83.077436,42.420053,VPO2022-01102,17203,,ARLINGTON,2022/10/19 04:00:00+00,281182,09013791.,-83.077436,42.420053,2472
-83.197968,42.349194,VPO2022-01103,7753,,WINTHROP,2022/09/22 04:00:00+00,182420,22052638.,-83.197968,42.349194,2473
-83.139307,42.3382,VPO2022-01104,5804,,TARNOW,2022/09/22 04:00:00+00,215740,18012423.,-83.139307,42.3382,2474
-83.204152,42.349666,VPO2022-01105,7791,,ST MARYS,2022/09/22 04:00:00+00,183650,22059421.,-83.204152,42.349666,2475
-83.175559,42.401236,VPO2022-01106,15088,,LITTLEFIELD,2022/09/26 04:00:00+00,92321,22026776.,-83.175559,42.401236,2476
-83.173871,42.412809,VPO2022-01107,16560,,WARD,2022/09/26 04:00:00+00,88385,22024903.,-83.173871,42.412809,2477
-83.166854,42.362109,VPO2022-01108,9171,,MANOR,2022/09/26 04:00:00+00,211343,18018419.,-83.166854,42.362109,2478
-83.152361,42.376466,VPO2022-01109,12034,,NORTHLAWN,2022/09/26 04:00:00+00,207822,16031575.,-83.152361,42.376466,2479
-83.06817,42.445798,VPO2022-01111,20443,,NORWOOD,2022/09/22 04:00:00+00,285492,13022238.,-83.06817,42.445798,2480
-83.108179,42.34903,VPO2022-01112,3857,,MCGRAW,2022/09/22 04:00:00+00,184453,14001359.,-83.108179,42.34903,2481
-83.170412,42.406145,VPO2022-01113,15710,,APPOLINE,2022/09/22 04:00:00+00,92491,22021092.,-83.170412,42.406145,2482
-83.166632,42.371961,VPO2022-01114,11360,,MANOR,2022/09/26 04:00:00+00,212780,18018220.,-83.166632,42.371961,2483
-82.93259,42.362676,VPO2022-01115,221,,ASHLAND,2022/10/19 04:00:00+00,337877,21062590.,-82.93259,42.362676,2484
-82.986035,42.374487,VPO2022-01116,3501,,ST CLAIR,2022/09/26 04:00:00+00,343816,21039014.,-82.986035,42.374487,2485
-83.002435,42.375396,VPO2022-01117,4437,,CRANE,2022/09/22 04:00:00+00,12782,19010180.,-83.002435,42.375396,2486
-83.164711,42.264372,VPO2022-01119,3317,,FORT,2022/10/19 04:00:00+00,349014,20015114-22,-83.164711,42.264372,2487
-83.258412,42.422141,VPO2022-01120,18211,,LAHSER,2022/10/19 04:00:00+00,112534,22113680.,-83.258412,42.422141,2488
-83.256953,42.422091,VPO2022-01121,18201,,GREYDALE,2022/10/19 04:00:00+00,99657,22112893.001,-83.256953,42.422091,2489
-83.187791,42.366159,VPO2022-01124,9535,,HUBBELL,2022/10/13 04:00:00+00,202596,22040246.,-83.187791,42.366159,2490
-83.212799,42.366967,VPO2022-01125,9622,,RUTLAND,2022/10/13 04:00:00+00,179270,22068636.,-83.212799,42.366967,2491
-82.951673,42.428827,VPO2022-01126,12320,,LAING,2022/10/13 04:00:00+00,309269,21057982.,-82.951673,42.428827,2492
-83.177147,42.410788,VPO2022-01127,16192,,SNOWDEN,2022/10/13 04:00:00+00,229204,22027826.,-83.177147,42.410788,2493
-83.178235,42.411335,VPO2022-01128,16232,,HARTWELL,2022/10/19 04:00:00+00,88043,22028753.,-83.178235,42.411335,2494
-83.215129,42.426967,VPO2022-01129,18629,,OAKFIELD,2022/10/13 04:00:00+00,80237,22069603.,-83.215129,42.426967,2495
-83.228332,42.428707,VPO2022-01130,18736,,SUNDERLAND,2022/10/13 04:00:00+00,117467,22084828-9,-83.228332,42.428707,2496
-83.206079,42.431993,VPO2022-01131,19214,,MANSFIELD,2022/10/13 04:00:00+00,60034,22057452.,-83.206079,42.431993,2497
-83.232704,42.434745,VPO2022-01132,19497,,GRANDVILLE,2022/10/13 04:00:00+00,115069,22088584.004,-83.232704,42.434745,2498
-83.168099,42.441397,VPO2022-01133,20139,,PINEHURST,2022/10/13 04:00:00+00,13894,16044088.,-83.168099,42.441397,2499
-83.240591,42.359851,VPO2022-01134,9040,,FIELDING,2022/10/04 04:00:00+00,167771,22102323-4,-83.240591,42.359851,2500
-83.140165,42.370309,VPO2022-01135,9964,,STOEPEL,2022/10/13 04:00:00+00,72594,16018737.,-83.140165,42.370309,2501
-82.951975,42.362226,VPO2022-01137,475,,ALGONQUIN,2022/10/10 04:00:00+00,337605,21047227.,-82.951975,42.362226,2502
-83.069343,42.38726,VPO2022-01138,9071,,CHRYSLER,2022/09/27 04:00:00+00,542433,05004041.,-83.069343,42.38726,2503
-82.948257,42.416076,VPO2022-01139,10261,,BALFOUR,2022/10/13 04:00:00+00,292747,21068027.,-82.948257,42.416076,2504
-83.269193,42.4427,VPO2022-01140,22925,,EIGHT MILE,2022/10/04 04:00:00+00,353267,22019031.009L,-83.269193,42.4427,2505
-83.250801,42.395432,VPO2022-01149,14657,,WESTBROOK,2022/10/13 04:00:00+00,386755,22110228.,-83.250801,42.395432,2506
-83.045068,42.446882,VPO2022-01150,20538,,ALBANY,2022/10/13 04:00:00+00,373053,13013415.,-83.045068,42.446882,2507
-83.250791,42.395145,VPO2022-01151,14637,,WESTBROOK,2022/10/19 04:00:00+00,376501,22110231.,-83.250791,42.395145,2508
-83.250785,42.394959,VPO2022-01152,14621,,WESTBROOK,2022/10/19 04:00:00+00,397256,22110233.,-83.250785,42.394959,2509
-83.250781,42.394865,VPO2022-01153,14615,,WESTBROOK,2022/10/19 04:00:00+00,392555,22110234.,-83.250781,42.394865,2510
-83.250776,42.394679,VPO2022-01154,14603,,WESTBROOK,2022/10/19 04:00:00+00,411987,22110236.,-83.250776,42.394679,2511
-83.250764,42.394306,VPO2022-01157,14573,,WESTBROOK,2022/10/19 04:00:00+00,534669,22110240.,-83.250764,42.394306,2512
-83.250761,42.394212,VPO2022-01158,14565,,WESTBROOK,2022/10/30 04:00:00+00,442316,22110241.,-83.250761,42.394212,2513
-83.250058,42.394778,VPO2022-01159,14614,,WESTBROOK,2022/10/30 04:00:00+00,504813,22109696.,-83.250058,42.394778,2514
-83.05808,42.435916,VPO2022-01160,19301,,EUREKA,2022/10/26 04:00:00+00,291684,13018587.,-83.05808,42.435916,2515
-83.208432,42.3928,VPO2022-01161,14375,,ASBURY PARK,2022/10/26 04:00:00+00,133770,22062015.,-83.208432,42.3928,2516
-83.131762,42.387526,VPO2022-01162,3803,,TYLER,2022/09/29 04:00:00+00,83622,14005240.,-83.131762,42.387526,2517
-83.092995,42.37847,VPO2022-01163,1235,,CLAIRMOUNT,2022/10/12 04:00:00+00,542997,06002239.,-83.092995,42.37847,2518
-83.209611,42.438822,VPO2022-01168,19962,,ASBURY PARK,2022/10/21 04:00:00+00,60471,22061652.013,-83.209611,42.438822,2519
-83.184846,42.370007,VPO2022-01169,10030,,MARK TWAIN,2022/10/21 04:00:00+00,209544,22036558.,-83.184846,42.370007,2520
-83.157718,42.43938,VPO2022-01170,19942,,WISCONSIN,2022/10/21 04:00:00+00,27975,16034918.,-83.157718,42.43938,2521
-83.1442,42.44031,VPO2022-01171,20001,,SANTA ROSA,2022/10/21 04:00:00+00,22747,16020425.,-83.1442,42.44031,2522
-83.161877,42.35256,VPO2022-01172,8060,,MIDDLEPOINT,2022/10/21 04:00:00+00,190913,18016863.,-83.161877,42.35256,2523
-83.215484,42.350398,VPO2022-01175,7870,,SOUTHFIELD,2022/10/21 04:00:00+00,409880,22072823.002L,-83.215484,42.350398,2524
-83.032719,42.439346,VPO2022-01176,19640,,CONCORD,2022/09/30 04:00:00+00,262586,15011206.,-83.032719,42.439346,2525
-82.999882,42.444418,VPO2022-01177,20052,,DRESDEN,2022/10/26 04:00:00+00,181158,21034768.,-82.999882,42.444418,2526
-83.145769,42.340014,VPO2022-01178,7769,,DAYTON,2022/10/30 04:00:00+00,198327,20009801.,-83.145769,42.340014,2527
-83.232366,42.386718,VPO2022-01179,19444,,SCHOOLCRAFT,2022/10/30 04:00:00+00,147972,22009586-98,-83.232366,42.386718,2528
-82.987756,42.432807,VPO2022-01180,18707,,HICKORY,2022/10/30 04:00:00+00,222932,21030492.,-82.987756,42.432807,2529
-83.159203,42.356388,VPO2022-01184,8365,,NORMILE,2022/10/04 04:00:00+00,191248,18016452.,-83.159203,42.356388,2530
-83.057466,42.417292,VPO2022-01185,4435,,DAVISON,2022/10/17 04:00:00+00,536224,13007561-3,-83.057466,42.417292,2531
-83.074087,42.379371,VPO2022-01186,314,,PHILADELPHIA,2022/10/29 04:00:00+00,343323,01002586.,-83.074087,42.379371,2532
-83.17491,42.410084,VPO2022-01187,16138,,CHEYENNE,2022/10/04 04:00:00+00,88355,22025910.,-83.17491,42.410084,2533
-83.140202,42.384196,VPO2022-01188,13102,,STOEPEL,2022/10/29 04:00:00+00,78257,16018832.,-83.140202,42.384196,2534
-83.13569,42.407807,VPO2022-01191,15799,,BELDEN,2022/10/29 04:00:00+00,7192,12012333.,-83.13569,42.407807,2535
-82.944885,42.372463,VPO2022-01192,14346,,JEFFERSON,2022/10/29 04:00:00+00,351461,21000346-7,-82.944885,42.372463,2536
-83.019956,42.438643,VPO2022-01194,8212,,LANTZ,2022/10/31 04:00:00+00,269745,17005547.,-83.019956,42.438643,2537
-83.061113,42.430441,VPO2022-01197,18657,,SUNSET,2022/10/06 04:00:00+00,437721,13019803.007L,-83.061113,42.430441,2538
-83.080561,42.431147,VPO2022-01198,18845,,LUMPKIN,2022/10/31 04:00:00+00,289829,09015407.,-83.080561,42.431147,2539
-83.117979,42.328373,VPO2022-01205,3656,,LIVERNOIS,2022/10/31 04:00:00+00,149874,16017135.,-83.117979,42.328373,2540
-83.120609,42.345129,VPO2022-01206,5834,,NORTHFIELD,2022/10/31 04:00:00+00,176266,16012585.,-83.120609,42.345129,2541
-83.134074,42.37975,VPO2022-01209,12142,,BROADSTREET,2022/10/07 04:00:00+00,76323,14012130.,-83.134074,42.37975,2542
-82.984863,42.424965,VPO2022-01211,13415,,GRATIOT,2022/11/04 04:00:00+00,351205,21029008-9,-82.984863,42.424965,2543
-83.200102,42.407701,VPO2022-01214,15852,,WINTHROP,2022/10/18 04:00:00+00,145323,22051883.002L,-83.200102,42.407701,2544
-83.022686,42.403744,VPO2022-01215,10020,,VAN DYKE,2022/10/31 04:00:00+00,536664,17009624-7,-83.022686,42.403744,2545
-83.134009,42.410873,VPO2022-01217,16153,,MUIRLAND,2022/10/21 04:00:00+00,28867,12011843.,-83.134009,42.410873,2546
-83.126104,42.382003,VPO2022-01218,12135,,DEXTER,2022/10/18 04:00:00+00,537035,14006227.,-83.126104,42.382003,2547
-83.119419,42.376444,VPO2022-01219,3280,,GLYNN,2023/01/22 05:00:00+00,38780,12003018.,-83.119419,42.376444,2548
-83.119524,42.376401,VPO2022-01220,3288,,GLYNN,2022/10/18 04:00:00+00,38771,12003017.,-83.119524,42.376401,2549
-83.136643,42.308884,VPO2022-01222,2294,,WOODMERE,2022/10/18 04:00:00+00,49528,20008453.,-83.136643,42.308884,2550
-82.968241,42.44602,VPO2022-01223,14938,,BRINGARD,2022/10/18 04:00:00+00,113611,21026055.,-82.968241,42.44602,2551
-83.225456,42.345264,VPO2022-01225,7332,,ARTESIAN,2022/10/13 04:00:00+00,162170,22084226.,-83.225456,42.345264,2552
-83.1252,42.343397,VPO2022-01226,5981,W,WARREN,2023/06/09 04:00:00+00,213832,16001880-81,-83.1252,42.343397,2553
-82.995283,42.416291,VPO2022-01230,12059,,CHRISTY,2022/10/18 04:00:00+00,233981,21013285.,-82.995283,42.416291,2554
-82.989038,42.401693,VPO2022-01231,11734,,CORBETT,2022/10/17 04:00:00+00,474794,21006904.,-82.989038,42.401693,2555
-82.955185,42.449861,VPO2022-01236,16046,E,8 MILE,2022/10/18 04:00:00+00,535596,21027971.,-82.955185,42.449861,2556
-83.089307,42.439693,VPO2022-01237,1426,E,STATE FAIR,2023/08/01 04:00:00+00,399652,09007904.,-83.089307,42.439693,2557
-83.005503,42.360821,VPO2022-01238,2517,,BALDWIN,2022/10/18 04:00:00+00,331449,17011673.,-83.005503,42.360821,2558
-83.203974,42.404625,VPO2022-01239,15500,,RUTHERFORD,2022/10/31 04:00:00+00,142394,22055999.,-83.203974,42.404625,2559
-82.988522,42.375646,VPO2022-01240,3757,,GARLAND,2022/10/31 04:00:00+00,299867,21038235.,-82.988522,42.375646,2560
-83.164809,42.440703,VPO2022-01241,20053,,GRIGGS,2022/10/31 04:00:00+00,25488,16041417.,-83.164809,42.440703,2561
-83.224491,42.415181,VPO2022-01243,18601,,MCNICHOLS,2022/11/04 04:00:00+00,535789,22013183-5,-83.224491,42.415181,2562
,,VPO2022-01245,453,,MYRTLE,2022/11/15 05:00:00+00,,,,,2563
-82.966844,42.438545,VPO2022-01246,14991,,CORAM,2022/11/02 04:00:00+00,132807,21022131.,-82.966844,42.438545,2564
-83.153132,42.35335,VPO2022-01247,8091,,OHIO,2022/11/02 04:00:00+00,540310,18015270.001,-83.153132,42.35335,2565
-82.942976,42.391726,VPO2022-01248,3935,,SOMERSET,2022/11/02 04:00:00+00,319188,21067587.,-82.942976,42.391726,2566
-83.2315,42.364527,VPO2022-01251,19327,,CHICAGO,2022/11/02 04:00:00+00,376924,22003864-8,-83.2315,42.364527,2567
-83.111072,42.386141,VPO2022-01252,2293,,ELMHURST,2022/12/19 05:00:00+00,31507,08003538.,-83.111072,42.386141,2568
-83.15357,42.378782,VPO2022-01253,12204,,CHERRYLAWN,2022/11/02 04:00:00+00,210597,16032606.,-83.15357,42.378782,2569
-83.160935,42.411924,VPO2022-01262,16252,,WASHBURN,2022/11/02 04:00:00+00,100031,16039250.,-83.160935,42.411924,2570
-83.226767,42.347631,VPO2022-01263,7646,,WARWICK,2022/11/02 04:00:00+00,162229,22085778.,-83.226767,42.347631,2571
-82.999379,42.355813,VPO2022-01266,7908,,ST PAUL,2022/11/02 04:00:00+00,330446,17000096.004L,-82.999379,42.355813,2572
-83.006629,42.37096,VPO2022-01267,8102,,RUEDISALE,2023/02/20 05:00:00+00,380,17000404.,-83.006629,42.37096,2573
-83.208969,42.380669,VPO2022-01268,12651,,WOODMONT,2022/11/07 05:00:00+00,134524,22062905.,-83.208969,42.380669,2574
-83.003965,42.415735,VPO2022-01269,11410,,NASHVILLE,2022/11/07 05:00:00+00,231969,21013699.,-83.003965,42.415735,2575
-82.963761,42.434838,VPO2022-01270,15279,,FORDHAM,2022/11/07 05:00:00+00,151345,21019935.,-82.963761,42.434838,2576
-83.174831,42.361406,VPO2022-01271,9132,,LITTLEFIELD,2022/11/07 05:00:00+00,208011,22026523.,-83.174831,42.361406,2577
-83.130028,42.415484,VPO2022-01272,16832,,LAWTON,2022/11/07 05:00:00+00,27286,12006236.,-83.130028,42.415484,2578
-83.15592,42.410617,VPO2022-01273,16159,,OHIO,2023/01/27 05:00:00+00,100199,16034256.,-83.15592,42.410617,2579
-83.204097,42.406666,VPO2022-01274,15790,,RUTHERFORD,2022/11/07 05:00:00+00,145410,22056016.,-83.204097,42.406666,2580
-82.939406,42.410987,VPO2022-01275,5912,,KENSINGTON,2022/11/07 05:00:00+00,306597,21072850.,-82.939406,42.410987,2581
-82.974439,42.448549,VPO2022-01276,14464,,CARLISLE,2022/10/26 04:00:00+00,183852,21027502.,-82.974439,42.448549,2582
-83.220544,42.424298,VPO2022-01277,18305,,ASHTON,2022/11/07 05:00:00+00,118270,22075474.,-83.220544,42.424298,2583
-83.239884,42.363615,VPO2022-01278,9349,,STOUT,2022/11/07 05:00:00+00,169361,22102005.,-83.239884,42.363615,2584
-83.179134,42.393176,VPO2022-01279,14341,,SCHAEFER,2022/11/07 05:00:00+00,149463,22030887.,-83.179134,42.393176,2585
-83.12151,42.382808,VPO2022-01280,3036,,ELMHURST,2022/11/07 05:00:00+00,51582,12003644.,-83.12151,42.382808,2586
-82.982466,42.44881,VPO2022-01281,13831,,CARLISLE,2022/11/07 05:00:00+00,184869,21027581.,-82.982466,42.44881,2587
-83.090074,42.33106,VPO2022-01283,3365,,MICHIGAN,2022/11/09 05:00:00+00,400799,12000322.,-83.090074,42.33106,2588
-83.137894,42.35326,VPO2022-01284,8091,,MANDALAY,2022/11/07 05:00:00+00,193986,16018621.,-83.137894,42.35326,2589
-83.15357,42.399149,VPO2022-01285,14877,,NORTHLAWN,2022/11/07 05:00:00+00,97760,16032361.,-83.15357,42.399149,2590
-83.160175,42.353805,VPO2022-01286,8147,,FREDA,2022/11/07 05:00:00+00,190650,18016553.,-83.160175,42.353805,2591
-83.130624,42.352548,VPO2022-01287,7663,,EPWORTH,2022/11/09 05:00:00+00,459587,16014949.,-83.130624,42.352548,2592
-83.122444,42.345864,VPO2022-01290,5898,,HAZLETT,2022/11/09 05:00:00+00,177553,16013420.,-83.122444,42.345864,2593
-83.039306,42.43544,VPO2022-01291,19209,,MT ELLIOTT,2022/11/21 05:00:00+00,538755,13009300-5,-83.039306,42.43544,2594
-83.133997,42.294235,VPO2022-01292,9605,,FORT,2022/11/09 05:00:00+00,3364,20001620.,-83.133997,42.294235,2595
-83.133563,42.294056,VPO2022-01293,9598,,KAIER,2022/11/09 05:00:00+00,3352,20001541.,-83.133563,42.294056,2596
-83.106862,42.318574,VPO2022-01297,5885,,romeyn,2022/10/28 04:00:00+00,178358,16000916.,-83.106862,42.318574,2597
-83.06954,42.405582,VPO2022-01301,2145,,MCPHERSON,2022/10/28 04:00:00+00,273227,09005357.,-83.06954,42.405582,2598
-82.953875,42.395936,VPO2022-01305,4839,,ALTER,2022/11/09 05:00:00+00,309750,21063007-8,-82.953875,42.395936,2599
-83.05782,42.439533,VPO2022-01307,19694,,EUREKA,2022/11/09 05:00:00+00,469785,13018411.,-83.05782,42.439533,2600
-83.097996,42.384342,VPO2022-01308,1410,,GLYNN,2023/02/20 05:00:00+00,345270,06002691.,-83.097996,42.384342,2601
-83.132992,42.293849,VPO2022-01313,9579,,KAIER,2022/11/09 05:00:00+00,3337,20001533.,-83.132992,42.293849,2602
-83.111757,42.38531,VPO2022-01314,2354,,TUXEDO,2022/10/31 04:00:00+00,30522,08003472.,-83.111757,42.38531,2603
-82.95567,42.415227,VPO2022-01315,10530,,LAKEPOINTE,2022/10/31 04:00:00+00,301737,21064773.,-82.95567,42.415227,2604
-82.939189,42.403595,VPO2022-01316,5050,,COURVILLE,2022/10/31 04:00:00+00,322656,21071478.,-82.939189,42.403595,2605
-82.959862,42.43586,VPO2022-01318,15637,,SEVEN MILE,2022/10/31 04:00:00+00,150520,21021234-5,-82.959862,42.43586,2606
-83.090543,42.359262,VPO2022-01319,6050,,WABASH,2022/11/09 05:00:00+00,68584,08008941.,-83.090543,42.359262,2607
-83.191524,42.39012,VPO2022-01323,14854,W,GRAND RIVER,2022/11/17 05:00:00+00,351656,22008317.,-83.191524,42.39012,2608
-83.106465,42.368931,VPO2022-01324,2627,,BLAINE,2022/11/29 05:00:00+00,539313,10001965.,-83.106465,42.368931,2609
-83.176536,42.399034,VPO2022-01325,14920,,SNOWDEN,2022/11/15 05:00:00+00,94847,22027726.,-83.176536,42.399034,2610
-83.142416,42.400585,VPO2022-01326,7056,,CHALFONTE,2022/12/06 05:00:00+00,91971,16006234.,-83.142416,42.400585,2611
-83.280524,42.410055,VPO2022-01330,16536,,LENORE,2022/11/02 04:00:00+00,106683,22123324.,-83.280524,42.410055,2612
-83.074182,42.376465,VPO2022-01331,216,,MT VERNON,2022/11/02 04:00:00+00,341836,01002375.,-83.074182,42.376465,2613
-83.031699,42.373964,VPO2022-01332,3664,,FERRY,2022/11/04 04:00:00+00,258173,13003274.,-83.031699,42.373964,2614
-83.12194,42.292223,VPO2022-01333,8676,,DEARBORN,2022/12/06 05:00:00+00,540491,20005635.,-83.12194,42.292223,2615
-83.02323,42.396457,VPO2022-01335,9119,,VAN DYKE,2022/11/02 04:00:00+00,540599,15005599-600,-83.02323,42.396457,2616
-83.200246,42.395904,VPO2022-01336,14689,,WINTHROP,2022/12/06 05:00:00+00,129542,22052377.,-83.200246,42.395904,2617
-83.168903,42.386435,VPO2022-01337,13537,,MEYERS,2022/12/06 05:00:00+00,180058,22020514.,-83.168903,42.386435,2618
-83.253498,42.41542,VPO2022-01338,17136,,CHAPEL,2022/11/04 04:00:00+00,99794,22111388.,-83.253498,42.41542,2619
-83.260291,42.40228,VPO2022-01339,15410,,DACOSTA,2022/11/04 04:00:00+00,130836,22115637.,-83.260291,42.40228,2620
-83.261218,42.439092,VPO2022-01340,20083,,HOUGHTON,2022/12/06 05:00:00+00,103958,22115419.012,-83.261218,42.439092,2621
-83.052541,42.436528,VPO2022-01341,19338,,CONLEY,2022/11/04 04:00:00+00,542466,13016578.,-83.052541,42.436528,2622
-83.145347,42.444753,VPO2022-01342,20477,,MONICA,2022/12/11 05:00:00+00,19175,16021507-8,-83.145347,42.444753,2623
-83.237979,42.418146,VPO2022-01343,17342,,EVERGREEN,2022/12/06 05:00:00+00,112054,22095745-7,-83.237979,42.418146,2624
-83.164831,42.416039,VPO2022-01344,16915,,BIRWOOD,2022/12/11 05:00:00+00,94561,16042442.,-83.164831,42.416039,2625
-82.983104,42.404199,VPO2022-01345,12255,,CORBETT,2022/11/07 05:00:00+00,231138,21006987.,-82.983104,42.404199,2626
-83.199117,42.434394,VPO2022-01348,19421,,PREST,2022/12/11 05:00:00+00,84417,22048956.,-83.199117,42.434394,2627
-83.182729,42.406811,VPO2022-01349,15763,,STANSBURY,2022/11/07 05:00:00+00,87692,22033927.,-83.182729,42.406811,2628
-83.099915,42.322427,VPO2022-01350,4635,,TOLEDO,2022/12/11 05:00:00+00,219239,16000956.,-83.099915,42.322427,2629
-83.099636,42.440355,VPO2022-01351,19947,,ANDOVER,2022/11/08 05:00:00+00,284967,09023729.,-83.099636,42.440355,2630
-83.135299,42.408229,VPO2022-01352,15828,,BELDEN,2022/12/11 05:00:00+00,7219,12012295.,-83.135299,42.408229,2631
-83.14169,42.42992,VPO2022-01353,18925,,LIVERNOIS,2022/11/08 05:00:00+00,22330,16017592.,-83.14169,42.42992,2632
-83.114889,42.366796,VPO2022-01355,8738,,DEXTER,2022/11/08 05:00:00+00,55905,12010427.,-83.114889,42.366796,2633
-83.254323,42.418207,VPO2022-01356,21512,,ORCHARD,2022/12/08 05:00:00+00,100257,22014276.,-83.254323,42.418207,2634
-82.938253,42.420737,VPO2022-01360,10444,,MARNE,2022/12/11 05:00:00+00,295154,21068456.,-82.938253,42.420737,2635
-83.144183,42.414041,VPO2022-01361,16621,,MONICA,2022/12/06 05:00:00+00,84706,16021742.,-83.144183,42.414041,2636
-83.148584,42.330094,VPO2022-01362,8650,,MICHIGAN,2022/11/09 05:00:00+00,540486,20004665.,-83.148584,42.330094,2637
-83.12672,42.355651,VPO2022-01363,5342,,OREGON,2022/12/06 05:00:00+00,190391,16002732.,-83.12672,42.355651,2638
-83.126884,42.389802,VPO2022-01364,3200,,TYLER,2022/12/06 05:00:00+00,492203,12004342.,-83.126884,42.389802,2639
-82.978447,42.433343,VPO2022-01365,14160,,GRATIOT,2022/11/10 05:00:00+00,351386,21028581.,-82.978447,42.433343,2640
-83.179307,42.392054,VPO2022-01367,14255,,SCHAEFER,2022/12/06 05:00:00+00,421568,22030890.001,-83.179307,42.392054,2641
-83.091765,42.357559,VPO2022-01369,5961,,14TH,2022/11/10 05:00:00+00,539982,10005119.,-83.091765,42.357559,2642
-83.053639,42.435193,VPO2022-01370,19226,,FENELON,2022/12/06 05:00:00+00,292966,13017015.,-83.053639,42.435193,2643
-83.02702,42.431907,VPO2022-01371,7518,,ROBINWOOD,2022/12/06 05:00:00+00,263153,15004749.,-83.02702,42.431907,2644
